sim,seed,horizon,target_portfolio_annual_vol,annual_drift,n_events,tp,fn,fp,tn,true_positive_rate,false_negative_rate,false_positive_rate,true_negative_rate,precision,label_positive_rate,true_drift_event_rate,balanced_accuracy,pt_hit_share,sl_hit_share,vertical_hit_share,avg_time_to_pt,avg_time_to_sl
0,20000,90,0.14,0.7,124000,9324,15476,29215,69985,0.3759677419354839,0.6240322580645161,0.29450604838709676,0.7054939516129032,0.24193673940683463,0.3107983870967742,0.2,0.5407308467741936,0.3107983870967742,0.05692741935483871,0.6322741935483871,37.40722385116376,56.111772205694855
0,20000,150,0.14,0.7,123000,9581,15019,28243,70157,0.38947154471544715,0.6105284552845528,0.28702235772357726,0.7129776422764228,0.25330478003384094,0.3075121951219512,0.2,0.551224593495935,0.3075121951219512,0.028479674796747966,0.6640081300813008,57.27609454314721,93.23351413074508
0,20000,30,0.14,0.9,124500,8639,16261,28701,70899,0.3469477911646586,0.6530522088353413,0.28816265060240964,0.7118373493975904,0.2313604713444028,0.2999196787148594,0.2,0.5293925702811245,0.2999196787148594,0.16065060240963855,0.5394297188755021,14.581360471344404,18.5885205739713
0,20000,60,0.14,0.9,124000,9450,15350,29343,69857,0.3810483870967742,0.6189516129032258,0.2957963709677419,0.7042036290322581,0.24360064960173228,0.3128467741935484,0.2,0.5426260080645161,0.3128467741935484,0.089,0.5981532258064516,26.51968138581703,37.38546574845959
0,20000,90,0.14,0.9,124000,9978,14822,29215,69985,0.40233870967741936,0.5976612903225806,0.29450604838709676,0.7054939516129032,0.25458627816191665,0.3160725806451613,0.2,0.5539163306451613,0.3160725806451613,0.05550806451612903,0.6284193548387097,37.505472916081956,56.07729187854133
0,20000,150,0.14,0.9,123000,10409,14191,28243,70157,0.42313008130081303,0.576869918699187,0.28702235772357726,0.7129776422764228,0.26930042429887197,0.3142439024390244,0.2,0.5680538617886179,0.3142439024390244,0.02767479674796748,0.6580813008130081,57.48062196005381,93.08284371327849
1,20001,30,0.14,0.1,124500,7380,17520,29132,70468,0.2963855421686747,0.7036144578313253,0.29248995983935744,0.7075100401606426,0.20212532865907099,0.29326907630522087,0.2,0.5019477911646586,0.29326907630522087,0.16402409638554216,0.5427068273092369,14.53303023663453,18.671073894520347
1,20001,60,0.14,0.1,124000,7615,17185,29851,69349,0.30705645161290324,0.6929435483870968,0.3009173387096774,0.6990826612903226,0.20325094752575668,0.3021451612903226,0.2,0.5030695564516129,0.3021451612903226,0.09222580645161291,0.6056290322580645,26.417712058933432,37.44665967121371
1,20001,90,0.14,0.1,124000,7657,17143,29687,69513,0.30875,0.69125,0.2992641129032258,0.7007358870967741,0.20503963153384747,0.30116129032258065,0.2,0.5047429435483871,0.30116129032258065,0.058217741935483874,0.6406209677419354,37.21518851756641,56.08034353788614
1,20001,150,0.14,0.1,123000,7521,17079,28855,69545,0.30573170731707316,0.6942682926829268,0.29324186991869916,0.7067581300813008,0.2067572025511326,0.295739837398374,0.2,0.506244918699187,0.295739837398374,0.02988617886178862,0.6743739837398374,57.01278315372773,93.33677910772579
1,20001,30,0.14,0.3,124500,7714,17186,29132,70468,0.30979919678714857,0.6902008032128514,0.29248995983935744,0.7075100401606426,0.20935786788253813,0.2959518072289157,0.2,0.5086546184738956,0.2959518072289157,0.1622570281124498,0.5417911646586345,14.539027302827987,18.67105588832236
1,20001,60,0.14,0.3,124000,8039,16761,29851,69349,0.3241532258064516,0.6758467741935484,0.3009173387096774,0.6990826612903226,0.21216679862760623,0.30556451612903224,0.2,0.5116179435483871,0.30556451612903224,0.09030645161290322,0.6041290322580645,26.42098178939034,37.426504732988036
1,20001,90,0.14,0.3,124000,8207,16593,29687,69513,0.3309274193548387,0.6690725806451613,0.2992641129032258,0.7007358870967741,0.21657782234654563,0.30559677419354836,0.2,0.5158316532258065,0.30559677419354836,0.05657258064516129,0.6378306451612903,37.29318625639943,56.03991446899501
1,20001,150,0.14,0.3,123000,8189,16411,28855,69545,0.3328861788617886,0.6671138211382114,0.29324186991869916,0.7067581300813008,0.22106144044919554,0.30117073170731706,0.2,0.5198221544715447,0.30117073170731706,0.028845528455284552,0.6699837398373983,57.12884677680596,93.34611048478016
1,20001,30,0.14,0.5,124500,8046,16854,29132,70468,0.32313253012048193,0.6768674698795181,0.29248995983935744,0.7075100401606426,0.21641831190489,0.2986184738955823,0.2,0.5153212851405622,0.2986184738955823,0.16046586345381525,0.5409156626506024,14.548899887029965,18.660726799479427
1,20001,60,0.14,0.5,124000,8474,16326,29851,69349,0.34169354838709676,0.6583064516129032,0.3009173387096774,0.6990826612903226,0.22110893672537507,0.3090725806451613,0.2,0.5203881048387097,0.3090725806451613,0.08875806451612903,0.6021693548387097,26.422857142857143,37.44530256223878
1,20001,90,0.14,0.5,124000,8748,16052,29687,69513,0.35274193548387095,0.647258064516129,0.2992641129032258,0.7007358870967741,0.2276050474827631,0.3099596774193548,0.2,0.5267389112903226,0.3099596774193548,0.055169354838709675,0.6348709677419355,37.36287238194354,56.096184768308724
1,20001,150,0.14,0.5,123000,8840,15760,28855,69545,0.359349593495935,0.640650406504065,0.29324186991869916,0.7067581300813008,0.23451386125480833,0.30646341463414634,0.2,0.5330538617886179,0.30646341463414634,0.027878048780487805,0.6656585365853659,57.21870274572225,93.2023913677457
1,20001,30,0.14,0.7,124500,8398,16502,29132,70468,0.3372690763052209,0.6627309236947792,0.29248995983935744,0.7075100401606426,0.22376765254463096,0.3014457831325301,0.2,0.5223895582329318,0.3014457831325301,0.15853815261044177,0.5400160642570281,14.55574207300826,18.659134664099707
1,20001,60,0.14,0.7,124000,8941,15859,29851,69349,0.3605241935483871,0.639475806451613,0.3009173387096774,0.6990826612903226,0.23048566714786553,0.31283870967741934,0.2,0.5298034274193548,0.31283870967741934,0.08725806451612904,0.5999032258064516,26.43320787791297,37.44426987060998
1,20001,90,0.14,0.7,124000,9341,15459,29687,69513,0.3766532258064516,0.6233467741935483,0.2992641129032258,0.7007358870967741,0.23934098595879882,0.31474193548387097,0.2,0.5386945564516129,0.31474193548387097,0.053887096774193545,0.6313709677419355,37.40281336476376,56.00808141275068
1,20001,150,0.14,0.7,123000,9585,15015,28855,69545,0.3896341463414634,0.6103658536585366,0.29324186991869916,0.7067581300813008,0.2493496357960458,0.312520325203252,0.2,0.5481961382113821,0.312520325203252,0.027170731707317073,0.6603089430894309,57.4189646201873,93.42130460801916
1,20001,30,0.14,0.9,124500,8711,16189,29132,70468,0.3498393574297189,0.6501606425702812,0.29248995983935744,0.7075100401606426,0.23018788151045108,0.3039598393574297,0.2,0.5286746987951807,0.3039598393574297,0.15689959839357429,0.539140562248996,14.555769891393389,18.64523395105969
1,20001,60,0.14,0.9,124000,9410,15390,29851,69349,0.37943548387096776,0.6205645161290323,0.3009173387096774,0.6990826612903226,0.2396780520109014,0.3166209677419355,0.2,0.5392590725806452,0.3166209677419355,0.08594354838709678,0.5974354838709678,26.458368355365376,37.46833067467392
1,20001,90,0.14,0.9,124000,9894,14906,29687,69513,0.3989516129032258,0.6010483870967742,0.2992641129032258,0.7007358870967741,0.249968419191026,0.3192016129032258,0.2,0.54984375,0.3192016129032258,0.052814516129032256,0.6279838709677419,37.41777620575529,56.01954496869751
1,20001,150,0.14,0.9,123000,10312,14288,28855,69545,0.4191869918699187,0.5808130081300813,0.29324186991869916,0.7067581300813008,0.2632828656777389,0.3184308943089431,0.2,0.5629725609756098,0.3184308943089431,0.026447154471544717,0.6551219512195122,57.464396047693214,93.40332001229635
2,20002,30,0.14,0.1,124500,7393,17507,29053,70547,0.29690763052208835,0.7030923694779116,0.29169678714859437,0.7083032128514056,0.20284804916863305,0.2927389558232932,0.2,0.502605421686747,0.2927389558232932,0.16532530120481928,0.5419357429718875,14.513279920978983,18.602438905893212
2,20002,60,0.14,0.1,124000,7644,17156,29614,69586,0.3082258064516129,0.6917741935483871,0.2985282258064516,0.7014717741935483,0.20516399162595952,0.30046774193548387,0.2,0.5048487903225807,0.30046774193548387,0.09382258064516129,0.6057096774193549,26.378361694132803,37.3972838232766
2,20002,90,0.14,0.1,124000,7762,17038,29531,69669,0.31298387096774194,0.6870161290322581,0.2976915322580645,0.7023084677419354,0.2081355750408924,0.30075,0.2,0.5076461693548386,0.30075,0.05940322580645161,0.6398467741935484,37.31445579599389,55.59937550909584
2,20002,150,0.14,0.1,123000,7635,16965,28518,69882,0.3103658536585366,0.6896341463414634,0.2898170731707317,0.7101829268292683,0.21118579371006554,0.29392682926829267,0.2,0.5102743902439024,0.29392682926829267,0.030861788617886177,0.6752113821138211,57.10369817165934,93.01053740779768
2,20002,30,0.14,0.3,124500,7720,17180,29053,70547,0.3100401606425703,0.6899598393574298,0.29169678714859437,0.7083032128514056,0.2099366382944008,0.29536546184738954,0.2,0.509171686746988,0.29536546184738954,0.16333333333333333,0.5413012048192771,14.521007260761973,18.595672485861815
2,20002,60,0.14,0.3,124000,8138,16662,29614,69586,0.32814516129032256,0.6718548387096774,0.2985282258064516,0.7014717741935483,0.21556473829201103,0.3044516129032258,0.2,0.5148084677419354,0.3044516129032258,0.09201612903225806,0.6035322580645162,26.429275270184363,37.38983347940403
2,20002,90,0.14,0.3,124000,8285,16515,29531,69669,0.33407258064516127,0.6659274193548387,0.2976915322580645,0.7023084677419354,0.21908715887455046,0.30496774193548387,0.2,0.5181905241935484,0.30496774193548387,0.05783870967741935,0.6371935483870967,37.36183097101756,55.61126603457892
2,20002,150,0.14,0.3,123000,8390,16210,28518,69882,0.3410569105691057,0.6589430894308943,0.2898170731707317,0.7101829268292683,0.2273219898125068,0.3000650406504065,0.2,0.525619918699187,0.3000650406504065,0.029601626016260162,0.6703333333333333,57.31158556410534,93.0760780005493
2,20002,30,0.14,0.5,124500,8095,16805,29053,70547,0.3251004016064257,0.6748995983935743,0.29169678714859437,0.7083032128514056,0.21791213524281253,0.29837751004016067,0.2,0.5167018072289157,0.29837751004016067,0.1615983935742972,0.5400240963855422,14.527188543124797,18.603757642029922
2,20002,60,0.14,0.5,124000,8613,16187,29614,69586,0.3472983870967742,0.6527016129032258,0.2985282258064516,0.7014717741935483,0.22531195228503414,0.30828225806451615,0.2,0.5243850806451613,0.30828225806451615,0.09026612903225806,0.6014516129032258,26.482093808041437,37.41338336460288
2,20002,90,0.14,0.5,124000,8886,15914,29531,69669,0.3583064516129032,0.6416935483870968,0.2976915322580645,0.7023084677419354,0.23130384985813573,0.30981451612903227,0.2,0.5303074596774193,0.30981451612903227,0.05631451612903226,0.6338709677419355,37.409037665616786,55.68208506372619
2,20002,150,0.14,0.5,123000,9114,15486,28518,69882,0.3704878048780488,0.6295121951219512,0.2898170731707317,0.7101829268292683,0.2421875,0.3059512195121951,0.2,0.5403353658536585,0.3059512195121951,0.02840650406504065,0.6656422764227642,57.391183035714285,93.07298225529479
2,20002,30,0.14,0.7,124500,8448,16452,29053,70547,0.33927710843373493,0.6607228915662651,0.29169678714859437,0.7083032128514056,0.22527399269352819,0.3012128514056225,0.2,0.5237901606425703,0.3012128514056225,0.1598393574297189,0.5389477911646586,14.532892456201168,18.606482412060302
2,20002,60,0.14,0.7,124000,9109,15691,29614,69586,0.3672983870967742,0.6327016129032258,0.2985282258064516,0.7014717741935483,0.23523487333109522,0.31228225806451615,0.2,0.5343850806451613,0.31228225806451615,0.08854032258064516,0.5991774193548387,26.49993543888645,37.42699699426177
2,20002,90,0.14,0.7,124000,9511,15289,29531,69669,0.383508064516129,0.6164919354838709,0.2976915322580645,0.7023084677419354,0.24360944623738537,0.3148548387096774,0.2,0.5429082661290322,0.3148548387096774,0.05478225806451613,0.6303629032258065,37.47205573484965,55.68791402914765
2,20002,150,0.14,0.7,123000,9825,14775,28518,69882,0.39939024390243905,0.600609756097561,0.2898170731707317,0.7101829268292683,0.2562397308504812,0.31173170731707317,0.2,0.5547865853658537,0.31173170731707317,0.027390243902439024,0.6608780487804878,57.504603187022404,93.06619174829326
2,20002,30,0.14,0.9,124500,8790,16110,29053,70547,0.3530120481927711,0.6469879518072289,0.29169678714859437,0.7083032128514056,0.23227545384879633,0.3039598393574297,0.2,0.5306576305220884,0.3039598393574297,0.15816867469879517,0.5378714859437751,14.531353222524642,18.610755636806825
2,20002,60,0.14,0.9,124000,9626,15174,29614,69586,0.38814516129032256,0.6118548387096774,0.2985282258064516,0.7014717741935483,0.24531090723751275,0.3164516129032258,0.2,0.5448084677419355,0.3164516129032258,0.08712096774193548,0.5964274193548387,26.527752293577983,37.42645561418124
2,20002,90,0.14,0.9,124000,10104,14696,29531,69669,0.40741935483870967,0.5925806451612903,0.2976915322580645,0.7023084677419354,0.25492620158950424,0.31963709677419355,0.2,0.5548639112903225,0.31963709677419355,0.053588709677419355,0.6267741935483871,37.46776838652706,55.719638826185104
2,20002,150,0.14,0.9,123000,10575,14025,28518,69882,0.4298780487804878,0.5701219512195121,0.2898170731707317,0.7101829268292683,0.27050878673931394,0.31782926829268293,0.2,0.5700304878048781,0.31782926829268293,0.026585365853658536,0.6555853658536586,57.526334637914715,93.182874617737
0,20000,30,0.18,0.1,124500,7128,17772,28335,71265,0.2862650602409639,0.7137349397590361,0.2844879518072289,0.715512048192771,0.20099822350054986,0.2848433734939759,0.2,0.5008885542168675,0.2848433734939759,0.1162570281124498,0.5988995983935743,14.039280376730677,18.839850766892358
0,20000,60,0.18,0.1,124000,7247,17553,28463,70737,0.2922177419354839,0.7077822580645161,0.28692540322580645,0.7130745967741936,0.20294035284234108,0.2879838709677419,0.2,0.5026461693548387,0.2879838709677419,0.054887096774193546,0.6571290322580645,25.093223186782414,37.535263003232444
0,20000,90,0.18,0.1,124000,7207,17593,27870,71330,0.2906048387096774,0.7093951612903225,0.2809475806451613,0.7190524193548387,0.2054622687230949,0.2828790322580645,0.2,0.504828629032258,0.2828790322580645,0.03285483870967742,0.684266129032258,34.82187758360179,56.733922434953364
0,20000,150,0.18,0.1,123000,6859,17741,26219,72181,0.2788211382113821,0.7211788617886179,0.26645325203252035,0.7335467479674797,0.2073583650764859,0.2689268292682927,0.2,0.5061839430894308,0.2689268292682927,0.015113821138211383,0.7159593495934959,51.971612552149466,94.28025820333512
0,20000,30,0.18,0.3,124500,7392,17508,28335,71265,0.29686746987951806,0.7031325301204819,0.2844879518072289,0.715512048192771,0.2069023427659753,0.28696385542168673,0.2,0.5061897590361446,0.28696385542168673,0.11487550200803213,0.5981606425702811,14.052957147255578,18.84288910641868
0,20000,60,0.18,0.3,124000,7594,17206,28463,70737,0.30620967741935484,0.6937903225806452,0.28692540322580645,0.7130745967741936,0.21061097706409296,0.29078225806451613,0.2,0.5096421370967742,0.29078225806451613,0.05379032258064516,0.6554274193548387,25.120004437418533,37.544977511244376
0,20000,90,0.18,0.3,124000,7600,17200,27870,71330,0.3064516129032258,0.6935483870967742,0.2809475806451613,0.7190524193548387,0.21426557654355793,0.2860483870967742,0.2,0.5127520161290322,0.2860483870967742,0.031919354838709675,0.6820322580645162,34.87211728221032,56.76806467913087
0,20000,150,0.18,0.3,123000,7374,17226,26219,72181,0.2997560975609756,0.7002439024390243,0.26645325203252035,0.7335467479674797,0.2195100169678207,0.27311382113821137,0.2,0.5166514227642276,0.27311382113821137,0.014504065040650407,0.7123821138211383,52.11359509421606,93.91087443946188
0,20000,30,0.18,0.5,124500,7642,17258,28335,71265,0.30690763052208836,0.6930923694779116,0.2844879518072289,0.715512048192771,0.2124134863940851,0.2889718875502008,0.2,0.5112098393574297,0.2889718875502008,0.11365461847389559,0.5973734939759037,14.057008644411708,18.832650176678445
0,20000,60,0.18,0.5,124000,7951,16849,28463,70737,0.32060483870967743,0.6793951612903226,0.28692540322580645,0.7130745967741936,0.21835008513209206,0.29366129032258065,0.2,0.5168397177419355,0.29366129032258065,0.052830645161290324,0.6535080645161291,25.15359477124183,37.53228514730576
0,20000,90,0.18,0.5,124000,8037,16763,27870,71330,0.3240725806451613,0.6759274193548387,0.2809475806451613,0.7190524193548387,0.22382822290918206,0.2895725806451613,0.2,0.5215624999999999,0.2895725806451613,0.03117741935483871,0.67925,34.89049488957585,56.782462493533366
0,20000,150,0.18,0.5,123000,7962,16638,26219,72181,0.32365853658536586,0.6763414634146342,0.26645325203252035,0.7335467479674797,0.2329364266697873,0.2778943089430894,0.2,0.5286026422764227,0.2778943089430894,0.014105691056910568,0.708,52.33878470495304,93.97175792507204
0,20000,30,0.18,0.7,124500,7907,16993,28335,71265,0.31755020080321283,0.6824497991967872,0.2844879518072289,0.715512048192771,0.2181722862976657,0.2911004016064257,0.2,0.516531124497992,0.2911004016064257,0.11253815261044177,0.5963614457831325,14.069201478947077,18.840268360573834
0,20000,60,0.18,0.7,124000,8350,16450,28463,70737,0.33669354838709675,0.6633064516129032,0.28692540322580645,0.7130745967741936,0.22682204655963925,0.2968790322580645,0.2,0.5248840725806452,0.2968790322580645,0.05174193548387097,0.6513790322580645,25.190557683427052,37.53912094763092
0,20000,90,0.18,0.7,124000,8504,16296,27870,71330,0.3429032258064516,0.6570967741935484,0.2809475806451613,0.7190524193548387,0.23379336888986638,0.2933387096774194,0.2,0.5309778225806452,0.2933387096774194,0.030443548387096776,0.6762177419354839,34.99810304063342,56.79576158940397
0,20000,150,0.18,0.7,123000,8536,16064,26219,72181,0.3469918699186992,0.6530081300813008,0.26645325203252035,0.7335467479674797,0.24560494892821177,0.28256097560975607,0.2,0.5402693089430894,0.28256097560975607,0.013504065040650406,0.7039349593495935,52.52018414616602,93.65201685731488
0,20000,30,0.18,0.9,124500,8181,16719,28335,71265,0.3285542168674699,0.6714457831325301,0.2844879518072289,0.715512048192771,0.22403877752218207,0.29330120481927713,0.2,0.5220331325301204,0.29330120481927713,0.11138152610441768,0.5953172690763052,14.078951692408808,18.825917646210428
0,20000,60,0.18,0.9,124000,8724,16076,28463,70737,0.35177419354838707,0.6482258064516129,0.28692540322580645,0.7130745967741936,0.23459811224352597,0.29989516129032256,0.2,0.5324243951612904,0.29989516129032256,0.05087096774193548,0.649233870967742,25.21865167935031,37.53297400126823
0,20000,90,0.18,0.9,124000,8943,15857,27870,71330,0.3606048387096774,0.6393951612903226,0.2809475806451613,0.7190524193548387,0.24293048651291663,0.2968790322580645,0.2,0.539828629032258,0.2968790322580645,0.029862903225806453,0.673258064516129,35.045147094776304,56.79584120982987
0,20000,150,0.18,0.9,123000,9072,15528,26219,72181,0.36878048780487804,0.631219512195122,0.26645325203252035,0.7335467479674797,0.25706270720580315,0.28691869918699187,0.2,0.5511636178861788,0.28691869918699187,0.013227642276422764,0.6998536585365853,52.610155563741465,93.54333128457283
1,20001,30,0.18,0.1,124500,7267,17633,28824,70776,0.2918473895582329,0.708152610441767,0.2893975903614458,0.7106024096385543,0.2013521376520462,0.2898875502008032,0.2,0.5012248995983936,0.2898875502008032,0.112,0.5981124497991968,14.042115762932587,18.876004016064257
1,20001,60,0.18,0.1,124000,7324,17476,28974,70226,0.2953225806451613,0.7046774193548387,0.2920766129032258,0.7079233870967742,0.2017742024353959,0.2927258064516129,0.2,0.5016229838709677,0.2927258064516129,0.052056451612903225,0.6552177419354839,25.087249986225135,37.636250968241676
1,20001,90,0.18,0.1,124000,7242,17558,28431,70769,0.29201612903225804,0.707983870967742,0.2866028225806452,0.7133971774193548,0.20301068034648054,0.28768548387096776,0.2,0.5027066532258064,0.28768548387096776,0.031201612903225807,0.6811129032258064,34.83929021949373,56.071336262600155
1,20001,150,0.18,0.1,123000,6909,17691,26844,71556,0.2808536585365854,0.7191463414634146,0.2728048780487805,0.7271951219512195,0.20469291618522797,0.2744146341463415,0.2,0.5040243902439024,0.2744146341463415,0.014073170731707317,0.7115121951219512,52.094776760584246,94.44367417677643
1,20001,30,0.18,0.3,124500,7528,17372,28824,70776,0.3023293172690763,0.6976706827309237,0.2893975903614458,0.7106024096385543,0.2070862676056338,0.2919839357429719,0.2,0.5064658634538153,0.2919839357429719,0.11079518072289157,0.5972208835341365,14.049240757042254,18.863346382485137
1,20001,60,0.18,0.3,124000,7665,17135,28974,70226,0.3090725806451613,0.6909274193548387,0.2920766129032258,0.7079233870967742,0.2092033079505445,0.2954758064516129,0.2,0.5084979838709678,0.2954758064516129,0.05104838709677419,0.6534758064516129,25.114468189633996,37.632543443917854
1,20001,90,0.18,0.3,124000,7668,17132,28431,70769,0.3091935483870968,0.6908064516129032,0.2866028225806452,0.7133971774193548,0.21241585639491398,0.29112096774193547,0.2,0.5112953629032257,0.29112096774193547,0.030411290322580647,0.6784677419354839,34.93354386548104,56.09360912224874
1,20001,150,0.18,0.3,123000,7394,17206,26844,71556,0.30056910569105694,0.6994308943089431,0.2728048780487805,0.7271951219512195,0.21595887610257608,0.27835772357723576,0.2,0.5138821138211382,0.27835772357723576,0.013634146341463415,0.7080081300813008,52.253869969040245,94.55754323196183
1,20001,30,0.18,0.5,124500,7759,17141,28824,70776,0.3116064257028112,0.6883935742971887,0.2893975903614458,0.7106024096385543,0.2120930486838149,0.2938393574297189,0.2,0.5111044176706827,0.2938393574297189,0.10973493975903614,0.596425702811245,14.051991362108083,18.869345630215197
1,20001,60,0.18,0.5,124000,7988,16812,28974,70226,0.3220967741935484,0.6779032258064516,0.2920766129032258,0.7079233870967742,0.21611384665331962,0.29808064516129035,0.2,0.5150100806451613,0.29808064516129035,0.05015322580645161,0.6517661290322581,25.117093230885775,37.587715066730986
1,20001,90,0.18,0.5,124000,8069,16731,28431,70769,0.32536290322580647,0.6746370967741936,0.2866028225806452,0.7133971774193548,0.22106849315068494,0.29435483870967744,0.2,0.5193800403225807,0.29435483870967744,0.029661290322580646,0.6759838709677419,34.99172602739726,56.115551930396954
1,20001,150,0.18,0.5,123000,7873,16727,26844,71556,0.3200406504065041,0.6799593495934959,0.2728048780487805,0.7271951219512195,0.22677650718668088,0.2822520325203252,0.2,0.5236178861788618,0.2822520325203252,0.013146341463414634,0.7046016260162602,52.359046000518475,94.42980828695114
1,20001,30,0.18,0.7,124500,8007,16893,28824,70776,0.32156626506024094,0.678433734939759,0.2893975903614458,0.7106024096385543,0.2173983872281502,0.2958313253012048,0.2,0.5160843373493976,0.2958313253012048,0.10884337349397591,0.5953253012048193,14.055768238711954,18.880377831894325
1,20001,60,0.18,0.7,124000,8336,16464,28974,70226,0.3361290322580645,0.6638709677419354,0.2920766129032258,0.7079233870967742,0.2234253551326722,0.30088709677419356,0.2,0.5220262096774193,0.30088709677419356,0.04935483870967742,0.649758064516129,25.153685339051194,37.6
1,20001,90,0.18,0.7,124000,8485,16315,28431,70769,0.34213709677419357,0.6578629032258064,0.2866028225806452,0.7133971774193548,0.22984613717629213,0.29770967741935483,0.2,0.5277671370967743,0.29770967741935483,0.029120967741935483,0.6731693548387097,35.085978979304365,56.12489615065079
1,20001,150,0.18,0.7,123000,8389,16211,26844,71556,0.3410162601626016,0.6589837398373983,0.2728048780487805,0.7271951219512195,0.23810064428234892,0.28644715447154473,0.2,0.5341056910569105,0.28644715447154473,0.012804878048780487,0.7007479674796748,52.474044219907476,94.51746031746032
1,20001,30,0.18,0.9,124500,8254,16646,28824,70776,0.3314859437751004,0.6685140562248996,0.2893975903614458,0.7106024096385543,0.22261179135875722,0.2978152610441767,0.2,0.5210441767068273,0.2978152610441767,0.10781526104417671,0.5943694779116466,14.066670262689465,18.877076659465096
1,20001,60,0.18,0.9,124000,8672,16128,28974,70226,0.3496774193548387,0.6503225806451612,0.2920766129032258,0.7079233870967742,0.23035647877596557,0.3035967741935484,0.2,0.5288004032258065,0.3035967741935484,0.04863709677419355,0.647766129032258,25.176539340168944,37.5877963853424
1,20001,90,0.18,0.9,124000,8927,15873,28431,70769,0.35995967741935486,0.6400403225806451,0.2866028225806452,0.7133971774193548,0.2389581883398469,0.3012741935483871,0.2,0.5366784274193548,0.3012741935483871,0.028491935483870967,0.6702338709677419,35.13549975908774,56.13076705349561
1,20001,150,0.18,0.9,123000,8947,15653,26844,71556,0.3636991869918699,0.6363008130081301,0.2728048780487805,0.7271951219512195,0.24997904501131568,0.2909837398373984,0.2,0.5454471544715447,0.2909837398373984,0.012495934959349593,0.696520325203252,52.61596490737895,94.3597918022121
2,20002,30,0.18,0.1,124500,7291,17609,28678,70922,0.29281124497991967,0.7071887550200803,0.2879317269076305,0.7120682730923695,0.20270232700380883,0.28890763052208834,0.2,0.5024397590361446,0.28890763052208834,0.11402409638554217,0.5970682730923694,14.018098918513164,18.797900817131588
2,20002,60,0.18,0.1,124000,7378,17422,28716,70484,0.2975,0.7025,0.2894758064516129,0.7105241935483871,0.20441070538039563,0.29108064516129034,0.2,0.5040120967741936,0.29108064516129034,0.053556451612903226,0.6553629032258065,25.083919765057903,37.424183104954075
2,20002,90,0.18,0.1,124000,7403,17397,28193,71007,0.29850806451612905,0.701491935483871,0.28420362903225804,0.715796370967742,0.20797280593325093,0.2870645161290323,0.2,0.5071522177419355,0.2870645161290323,0.03145967741935484,0.6814758064516129,35.02202494662322,55.99051525249936
2,20002,150,0.18,0.1,123000,7127,17473,26610,71790,0.28971544715447156,0.7102845528455285,0.2704268292682927,0.7295731707317074,0.21125174141150665,0.27428455284552844,0.2,0.5096443089430894,0.27428455284552844,0.014723577235772358,0.7109918699186992,52.39965023564632,94.7172832689122
2,20002,30,0.18,0.3,124500,7548,17352,28678,70922,0.3031325301204819,0.6968674698795181,0.2879317269076305,0.7120682730923695,0.2083586374427207,0.2909718875502008,0.2,0.5076004016064257,0.2909718875502008,0.11260240963855421,0.596425702811245,14.021890354993651,18.78415008203153
2,20002,60,0.18,0.3,124000,7719,17081,28716,70484,0.31125,0.68875,0.2894758064516129,0.7105241935483871,0.21185673116508852,0.2938306451612903,0.2,0.5108870967741936,0.2938306451612903,0.05241129032258064,0.6537580645161291,25.119720049403046,37.35620864748423
2,20002,90,0.18,0.3,124000,7812,16988,28193,71007,0.315,0.685,0.28420362903225804,0.715796370967742,0.2169698652964866,0.29036290322580643,0.2,0.515398185483871,0.29036290322580643,0.03074193548387097,0.6788951612903226,35.07515622830162,55.96720881427073
2,20002,150,0.18,0.3,123000,7611,16989,26610,71790,0.309390243902439,0.6906097560975609,0.2704268292682927,0.7295731707317074,0.22240729376698518,0.278219512195122,0.2,0.5194817073170732,0.278219512195122,0.014121951219512196,0.7076585365853658,52.52935332106017,94.73172135866436
2,20002,30,0.18,0.5,124500,7825,17075,28678,70922,0.3142570281124498,0.6857429718875502,0.2879317269076305,0.7120682730923695,0.21436594252527189,0.2931967871485944,0.2,0.5131626506024096,0.2931967871485944,0.11149397590361446,0.5953092369477911,14.034243760786785,18.791153375117066
2,20002,60,0.18,0.5,124000,8080,16720,28716,70484,0.3258064516129032,0.6741935483870968,0.2894758064516129,0.7105241935483871,0.2195890857701924,0.29674193548387096,0.2,0.5181653225806452,0.29674193548387096,0.05136290322580645,0.6518951612903225,25.1524622241548,37.36363636363637
2,20002,90,0.18,0.5,124000,8230,16570,28193,71007,0.3318548387096774,0.6681451612903225,0.28420362903225804,0.715796370967742,0.22595612662328748,0.29373387096774195,0.2,0.5238256048387097,0.29373387096774195,0.030008064516129033,0.676258064516129,35.10968344178129,56.06342381080355
2,20002,150,0.18,0.5,123000,8170,16430,26610,71790,0.33211382113821136,0.6678861788617886,0.2704268292682927,0.7295731707317074,0.23490511788384127,0.28276422764227643,0.2,0.5308434959349594,0.28276422764227643,0.013626016260162601,0.7036097560975609,52.721190339275445,94.79474940334129
2,20002,30,0.18,0.7,124500,8093,16807,28678,70922,0.32502008032128515,0.6749799196787148,0.2879317269076305,0.7120682730923695,0.22009192026325095,0.29534939759036144,0.2,0.5185441767068273,0.29534939759036144,0.11015261044176707,0.5944979919678715,14.034048570884664,18.783432988187254
